order_id,order_date,category,order_value,city,city_tier,warehouse,payment_method,dispatch_date,delivery_date,delivery_status,is_returned,return_initiated_date,return_reason,refund_completed_date,refund_status,refund_delay_days,sla_breach,order_to_dispatch_days,dispatch_to_delivery_days,total_delivery_days,delivery_to_return_days,order_month,order_month_name,order_day_of_week,price_bucket,return_window,is_metro,is_cod,supply_chain_failure,high_value
ORD350434,2024-12-20,Tops,1672,Indore,Tier2,WH_Kolkata,Prepaid,2024-12-22,2024-12-30,Delivered,False,,,,,,,2,8.0,10.0,,12,December,Friday,Mid (₹1-2K),,False,False,False,False
ORD112651,2024-10-04,Accessories,837,Kolkata,Metro,WH_Kolkata,COD,2024-10-07,2024-10-14,Delivered,False,,,,,,,3,7.0,10.0,,10,October,Friday,Budget (<₹1K),,True,True,False,False
ORD203763,2024-11-27,Tops,1303,Visakhapatnam,Tier2,WH_Hyderabad,COD,2024-11-29,2024-12-06,Delivered,False,,,,,,,2,7.0,9.0,,11,November,Wednesday,Mid (₹1-2K),,False,True,False,False
ORD608958,2025-01-25,Footwear,2716,Hyderabad,Metro,WH_Hyderabad,COD,2025-01-27,2025-02-03,Delivered,False,,,,,,,2,7.0,9.0,,1,January,Saturday,Premium (₹2-3K),,True,True,False,True
ORD619793,2024-11-07,Tops,842,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2024-11-10,2024-11-18,Delivered,False,,,,,,,3,8.0,11.0,,11,November,Thursday,Budget (<₹1K),,False,False,False,False
ORD681772,2024-12-16,Footwear,3299,Delhi,Metro,WH_Delhi,Prepaid,2024-12-19,2024-12-23,Delivered,False,,,,,,,3,4.0,7.0,,12,December,Monday,Luxury (>₹3K),,True,False,False,True
ORD475429,2024-12-07,Tops,693,Nagpur,Tier2,WH_Delhi,Prepaid,2024-12-10,2024-12-17,Delivered,False,,,,,,,3,7.0,10.0,,12,December,Saturday,Budget (<₹1K),,False,False,False,False
ORD407029,2025-02-08,Tops,587,Delhi,Metro,WH_Delhi,COD,2025-02-10,2025-02-17,Delivered,False,,,,,,,2,7.0,9.0,,2,February,Saturday,Budget (<₹1K),,True,True,False,False
ORD462579,2024-11-26,Tops,1073,Kochi,Tier2,WH_Mumbai,COD,2024-11-27,2024-12-02,Delivered,False,,,,,,,1,5.0,6.0,,11,November,Tuesday,Mid (₹1-2K),,False,True,False,False
ORD179866,2024-12-26,Bottoms,2194,Indore,Tier2,WH_Hyderabad,COD,2024-12-28,2025-01-06,Delivered,False,,,,,,,2,9.0,11.0,,12,December,Thursday,Premium (₹2-3K),,False,True,False,True
ORD354941,2024-12-13,Bottoms,1802,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-16,2024-12-23,Delivered,False,,,,,,,3,7.0,10.0,,12,December,Friday,Mid (₹1-2K),,True,False,False,False
ORD671852,2024-11-03,Dresses,2590,Lucknow,Tier2,WH_Hyderabad,Prepaid,2024-11-04,2024-11-11,Delivered,False,,,,,,,1,7.0,8.0,,11,November,Sunday,Premium (₹2-3K),,False,False,False,True
ORD260310,2025-02-11,Tops,1562,Nashik,Tier3,WH_Bangalore,COD,2025-02-13,2025-02-21,Delivered,False,,,,,,,2,8.0,10.0,,2,February,Tuesday,Mid (₹1-2K),,False,True,False,False
ORD776615,2024-10-09,Tops,1469,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-11,2024-10-14,Delivered,False,,,,,,,2,3.0,5.0,,10,October,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD708054,2025-01-12,Dresses,2962,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-15,2025-01-18,Delivered,False,,,,,,,3,3.0,6.0,,1,January,Sunday,Premium (₹2-3K),,True,False,False,True
ORD947249,2025-01-22,Bottoms,1178,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-23,2025-01-26,Delivered,False,,,,,,,1,3.0,4.0,,1,January,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD492179,2024-11-15,Tops,709,Pune,Metro,WH_Hyderabad,COD,2024-11-17,2024-11-22,Delivered,False,,,,,,,2,5.0,7.0,,11,November,Friday,Budget (<₹1K),,True,True,False,False
ORD144037,2025-03-16,Tops,1707,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-18,2025-03-23,Delivered,False,,,,,,,2,5.0,7.0,,3,March,Sunday,Mid (₹1-2K),,True,False,False,False
ORD427533,2025-02-04,Footwear,2424,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-05,2025-02-12,Delivered,False,,,,,,,1,7.0,8.0,,2,February,Tuesday,Premium (₹2-3K),,True,False,False,True
ORD743741,2025-02-24,Bottoms,2211,Delhi,Metro,WH_Delhi,Prepaid,2025-02-27,2025-03-06,Delivered,False,,,,,,,3,7.0,10.0,,2,February,Monday,Premium (₹2-3K),,True,False,False,True
ORD236747,2024-10-13,Accessories,1257,Nagpur,Tier2,WH_Mumbai,COD,2024-10-14,2024-10-23,Delivered,False,,,,,,,1,9.0,10.0,,10,October,Sunday,Mid (₹1-2K),,False,True,False,False
ORD340613,2025-03-05,Tops,1312,Rajkot,Tier3,WH_Delhi,Prepaid,2025-03-07,2025-03-16,Delivered,False,,,,,,,2,9.0,11.0,,3,March,Wednesday,Mid (₹1-2K),,False,False,False,False
ORD169502,2024-11-14,Bottoms,1918,Nashik,Tier3,WH_Kolkata,Prepaid,2024-11-15,2024-11-25,Delivered,False,,,,,,,1,10.0,11.0,,11,November,Thursday,Mid (₹1-2K),,False,False,False,False
ORD986036,2024-10-10,Accessories,751,Delhi,Metro,WH_Delhi,Prepaid,2024-10-12,2024-10-17,Delivered,False,,,,,,,2,5.0,7.0,,10,October,Thursday,Budget (<₹1K),,True,False,False,False
ORD267563,2024-11-25,Accessories,619,Chennai,Metro,WH_Bangalore,COD,2024-11-28,2024-12-02,Delivered,False,,,,,,,3,4.0,7.0,,11,November,Monday,Budget (<₹1K),,True,True,False,False
ORD590954,2025-02-16,Tops,1381,Delhi,Metro,WH_Delhi,COD,2025-02-19,2025-02-24,Delivered,False,,,,,,,3,5.0,8.0,,2,February,Sunday,Mid (₹1-2K),,True,True,False,False
ORD244150,2025-02-12,Footwear,2964,Visakhapatnam,Tier2,WH_Delhi,COD,2025-02-13,2025-02-21,Delivered,False,,,,,,,1,8.0,9.0,,2,February,Wednesday,Premium (₹2-3K),,False,True,False,True
ORD369008,2024-10-25,Footwear,3007,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-10-26,2024-10-29,Delivered,False,,,,,,,1,3.0,4.0,,10,October,Friday,Luxury (>₹3K),,True,False,False,True
ORD648058,2024-11-01,Tops,955,Mysore,Tier3,WH_Kolkata,Prepaid,2024-11-04,2024-11-10,Delivered,False,,,,,,,3,6.0,9.0,,11,November,Friday,Budget (<₹1K),,False,False,False,False
ORD864196,2024-11-30,Tops,580,Pune,Metro,WH_Bangalore,Prepaid,2024-12-01,2024-12-08,Delivered,False,,,,,,,1,7.0,8.0,,11,November,Saturday,Budget (<₹1K),,True,False,False,False
ORD109089,2025-01-30,Footwear,1536,Hyderabad,Metro,WH_Hyderabad,COD,2025-02-02,2025-02-09,Delivered,False,,,,,,,3,7.0,10.0,,1,January,Thursday,Mid (₹1-2K),,True,True,False,False
ORD473302,2025-01-27,Bottoms,1918,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-28,2025-02-02,Delivered,False,,,,,,,1,5.0,6.0,,1,January,Monday,Mid (₹1-2K),,True,False,False,False
ORD883340,2024-10-12,Bottoms,1897,Guwahati,Tier3,WH_Bangalore,COD,2024-10-14,2024-10-25,Delivered,False,,,,,,,2,11.0,13.0,,10,October,Saturday,Mid (₹1-2K),,False,True,False,False
ORD578462,2025-02-25,Accessories,908,Jaipur,Tier2,WH_Bangalore,Prepaid,2025-02-27,2025-03-06,Delivered,False,,,,,,,2,7.0,9.0,,2,February,Tuesday,Budget (<₹1K),,False,False,False,False
ORD889498,2025-01-03,Footwear,1672,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-04,2025-01-11,Delivered,False,,,,,,,1,7.0,8.0,,1,January,Friday,Mid (₹1-2K),,True,False,False,False
ORD570123,2025-01-21,Bottoms,1439,Bhubaneswar,Tier3,WH_Mumbai,COD,2025-01-22,2025-02-01,Delivered,False,,,,,,,1,10.0,11.0,,1,January,Tuesday,Mid (₹1-2K),,False,True,False,False
ORD118035,2025-03-26,Dresses,2523,Chennai,Metro,WH_Bangalore,Prepaid,2025-03-29,2025-04-04,Delivered,False,,,,,,,3,6.0,9.0,,3,March,Wednesday,Premium (₹2-3K),,True,False,False,True
ORD199544,2024-11-11,Tops,1523,Mysore,Tier3,WH_Hyderabad,COD,2024-11-14,2024-11-24,Delivered,False,,,,,,,3,10.0,13.0,,11,November,Monday,Mid (₹1-2K),,False,True,False,False
ORD141627,2024-12-27,Footwear,1497,Nagpur,Tier2,WH_Mumbai,COD,2024-12-29,2025-01-05,Delivered,False,,,,,,,2,7.0,9.0,,12,December,Friday,Mid (₹1-2K),,False,True,False,False
ORD148515,2025-01-15,Footwear,2523,Lucknow,Tier2,WH_Bangalore,COD,2025-01-18,2025-01-23,Delivered,False,,,,,,,3,5.0,8.0,,1,January,Wednesday,Premium (₹2-3K),,False,True,False,True
ORD253966,2024-11-08,Tops,642,Mumbai,Metro,WH_Mumbai,Prepaid,2024-11-10,2024-11-16,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Friday,Budget (<₹1K),,True,False,False,False
ORD453623,2025-03-18,Footwear,1228,Nashik,Tier3,WH_Bangalore,Prepaid,2025-03-20,2025-03-31,Delivered,False,,,,,,,2,11.0,13.0,,3,March,Tuesday,Mid (₹1-2K),,False,False,False,False
ORD110856,2025-02-03,Footwear,2013,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-02-06,2025-02-11,Delivered,False,,,,,,,3,5.0,8.0,,2,February,Monday,Premium (₹2-3K),,True,False,False,True
ORD642536,2025-01-27,Bottoms,1524,Delhi,Metro,WH_Delhi,Prepaid,2025-01-30,2025-02-02,Delivered,False,,,,,,,3,3.0,6.0,,1,January,Monday,Mid (₹1-2K),,True,False,False,False
ORD262148,2025-01-10,Footwear,2652,Bangalore,Metro,WH_Bangalore,COD,2025-01-12,2025-01-15,Delivered,False,,,,,,,2,3.0,5.0,,1,January,Friday,Premium (₹2-3K),,True,True,False,True
ORD394700,2025-03-12,Tops,581,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-15,2025-03-22,Delivered,False,,,,,,,3,7.0,10.0,,3,March,Wednesday,Budget (<₹1K),,True,False,False,False
ORD370463,2024-11-06,Tops,1307,Delhi,Metro,WH_Delhi,Prepaid,2024-11-09,2024-11-12,Delivered,False,,,,,,,3,3.0,6.0,,11,November,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD333452,2024-10-12,Tops,1017,Nagpur,Tier2,WH_Mumbai,Prepaid,2024-10-14,2024-10-21,Delivered,False,,,,,,,2,7.0,9.0,,10,October,Saturday,Mid (₹1-2K),,False,False,False,False
ORD782022,2024-11-16,Dresses,2193,Coimbatore,Tier2,WH_Hyderabad,Prepaid,2024-11-18,2024-11-24,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Saturday,Premium (₹2-3K),,False,False,False,True
ORD757593,2024-12-26,Bottoms,1205,Indore,Tier2,WH_Mumbai,Prepaid,2024-12-27,2024-12-31,Delivered,False,,,,,,,1,4.0,5.0,,12,December,Thursday,Mid (₹1-2K),,False,False,False,False
ORD550733,2025-01-02,Tops,580,Pune,Metro,WH_Kolkata,Prepaid,2025-01-03,2025-01-10,Delivered,False,,,,,,,1,7.0,8.0,,1,January,Thursday,Budget (<₹1K),,True,False,False,False
ORD961944,2025-02-28,Footwear,1556,Delhi,Metro,WH_Delhi,Prepaid,2025-03-03,2025-03-09,Delivered,False,,,,,,,3,6.0,9.0,,2,February,Friday,Mid (₹1-2K),,True,False,False,False
ORD870384,2024-10-05,Footwear,1251,Kolkata,Metro,WH_Kolkata,COD,2024-10-08,2024-10-11,Delivered,False,,,,,,,3,3.0,6.0,,10,October,Saturday,Mid (₹1-2K),,True,True,False,False
ORD611397,2024-12-09,Bottoms,2473,Delhi,Metro,WH_Delhi,Prepaid,2024-12-12,2024-12-18,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Monday,Premium (₹2-3K),,True,False,False,True
ORD315220,2024-10-24,Tops,1772,Raipur,Tier3,WH_Kolkata,Prepaid,2024-10-27,2024-11-03,Delivered,False,,,,,,,3,7.0,10.0,,10,October,Thursday,Mid (₹1-2K),,False,False,False,False
ORD658633,2024-11-09,Tops,1631,Mumbai,Metro,WH_Mumbai,Prepaid,2024-11-10,2024-11-13,Delivered,False,,,,,,,1,3.0,4.0,,11,November,Saturday,Mid (₹1-2K),,True,False,False,False
ORD907020,2025-02-25,Footwear,2735,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-28,2025-03-04,Delivered,False,,,,,,,3,4.0,7.0,,2,February,Tuesday,Premium (₹2-3K),,True,False,False,True
ORD643131,2024-11-02,Bottoms,962,Mumbai,Metro,WH_Mumbai,Prepaid,2024-11-03,2024-11-10,Delivered,False,,,,,,,1,7.0,8.0,,11,November,Saturday,Budget (<₹1K),,True,False,False,False
ORD230802,2024-11-24,Footwear,1633,Jaipur,Tier2,WH_Mumbai,COD,2024-11-26,2024-12-03,Delivered,False,,,,,,,2,7.0,9.0,,11,November,Sunday,Mid (₹1-2K),,False,True,False,False
ORD836996,2024-12-09,Bottoms,2431,Delhi,Metro,WH_Delhi,COD,2024-12-12,2024-12-18,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Monday,Premium (₹2-3K),,True,True,False,True
ORD688750,2024-11-26,Footwear,1717,Chennai,Metro,WH_Bangalore,Prepaid,2024-11-28,2024-12-05,Delivered,False,,,,,,,2,7.0,9.0,,11,November,Tuesday,Mid (₹1-2K),,True,False,False,False
ORD274932,2024-10-03,Tops,743,Lucknow,Tier2,WH_Bangalore,Prepaid,2024-10-06,2024-10-11,Delivered,False,,,,,,,3,5.0,8.0,,10,October,Thursday,Budget (<₹1K),,False,False,False,False
ORD979330,2024-12-08,Footwear,1560,Bangalore,Metro,WH_Bangalore,COD,2024-12-11,2024-12-18,Delivered,False,,,,,,,3,7.0,10.0,,12,December,Sunday,Mid (₹1-2K),,True,True,False,False
ORD476527,2024-12-02,Bottoms,2594,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-12-04,2024-12-08,Delivered,False,,,,,,,2,4.0,6.0,,12,December,Monday,Premium (₹2-3K),,True,False,False,True
ORD209930,2024-12-18,Tops,916,Delhi,Metro,WH_Delhi,Prepaid,2024-12-19,2024-12-24,Delivered,False,,,,,,,1,5.0,6.0,,12,December,Wednesday,Budget (<₹1K),,True,False,False,False
ORD992934,2024-11-27,Tops,936,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-30,2024-12-04,Delivered,False,,,,,,,3,4.0,7.0,,11,November,Wednesday,Budget (<₹1K),,True,False,False,False
ORD384016,2024-10-10,Bottoms,846,Kolkata,Metro,WH_Kolkata,COD,2024-10-13,2024-10-19,Delivered,False,,,,,,,3,6.0,9.0,,10,October,Thursday,Budget (<₹1K),,True,True,False,False
ORD331203,2025-03-16,Tops,635,Bhubaneswar,Tier3,WH_Delhi,COD,2025-03-19,2025-03-25,Delivered,False,,,,,,,3,6.0,9.0,,3,March,Sunday,Budget (<₹1K),,False,True,False,False
ORD495063,2025-02-08,Footwear,2935,Lucknow,Tier2,WH_Bangalore,Prepaid,2025-02-09,2025-02-14,Delivered,False,,,,,,,1,5.0,6.0,,2,February,Saturday,Premium (₹2-3K),,False,False,False,True
ORD965391,2025-01-11,Tops,649,Pune,Metro,WH_Hyderabad,COD,2025-01-12,2025-01-17,Delivered,False,,,,,,,1,5.0,6.0,,1,January,Saturday,Budget (<₹1K),,True,True,False,False
ORD241125,2024-12-27,Tops,1123,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-30,2025-01-05,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Friday,Mid (₹1-2K),,True,False,False,False
ORD812237,2025-02-13,Footwear,2140,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-02-15,2025-02-20,Delivered,False,,,,,,,2,5.0,7.0,,2,February,Thursday,Premium (₹2-3K),,True,False,False,True
ORD216741,2024-10-16,Tops,585,Nashik,Tier3,WH_Mumbai,Prepaid,2024-10-17,2024-10-24,Delivered,False,,,,,,,1,7.0,8.0,,10,October,Wednesday,Budget (<₹1K),,False,False,False,False
ORD285600,2025-01-02,Footwear,1105,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-05,2025-01-09,Delivered,False,,,,,,,3,4.0,7.0,,1,January,Thursday,Mid (₹1-2K),,True,False,False,False
ORD337130,2024-10-28,Bottoms,2817,Indore,Tier2,WH_Kolkata,COD,2024-10-29,2024-11-02,Delivered,False,,,,,,,1,4.0,5.0,,10,October,Monday,Premium (₹2-3K),,False,True,False,True
ORD884791,2024-11-03,Tops,1093,Pune,Metro,WH_Kolkata,COD,2024-11-06,2024-11-13,Delivered,False,,,,,,,3,7.0,10.0,,11,November,Sunday,Mid (₹1-2K),,True,True,False,False
ORD196421,2025-02-27,Accessories,574,Jaipur,Tier2,WH_Bangalore,Prepaid,2025-03-01,2025-03-10,Delivered,False,,,,,,,2,9.0,11.0,,2,February,Thursday,Budget (<₹1K),,False,False,False,False
ORD152944,2025-01-09,Bottoms,1110,Lucknow,Tier2,WH_Kolkata,Prepaid,2025-01-10,2025-01-18,Delivered,False,,,,,,,1,8.0,9.0,,1,January,Thursday,Mid (₹1-2K),,False,False,False,False
ORD822070,2024-11-16,Bottoms,954,Delhi,Metro,WH_Delhi,Prepaid,2024-11-18,2024-11-24,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Saturday,Budget (<₹1K),,True,False,False,False
ORD408549,2024-10-27,Dresses,3008,Jaipur,Tier2,WH_Mumbai,COD,2024-10-30,2024-11-07,Delivered,False,,,,,,,3,8.0,11.0,,10,October,Sunday,Luxury (>₹3K),,False,True,False,True
ORD416129,2025-02-18,Bottoms,2896,Chennai,Metro,WH_Bangalore,Prepaid,2025-02-20,2025-02-26,Delivered,False,,,,,,,2,6.0,8.0,,2,February,Tuesday,Premium (₹2-3K),,True,False,False,True
ORD829053,2024-10-19,Bottoms,2102,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-21,2024-10-24,Delivered,False,,,,,,,2,3.0,5.0,,10,October,Saturday,Premium (₹2-3K),,True,False,False,True
ORD203773,2025-02-25,Tops,1888,Lucknow,Tier2,WH_Bangalore,Prepaid,2025-02-28,2025-03-05,Delivered,False,,,,,,,3,5.0,8.0,,2,February,Tuesday,Mid (₹1-2K),,False,False,False,False
ORD642214,2024-11-01,Footwear,2871,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-04,2024-11-10,Delivered,False,,,,,,,3,6.0,9.0,,11,November,Friday,Premium (₹2-3K),,True,False,False,True
ORD770346,2024-10-22,Footwear,3148,Bangalore,Metro,WH_Bangalore,COD,2024-10-25,2024-10-29,Delivered,False,,,,,,,3,4.0,7.0,,10,October,Tuesday,Luxury (>₹3K),,True,True,False,True
ORD717785,2024-10-16,Bottoms,2962,Indore,Tier2,WH_Kolkata,COD,2024-10-17,2024-10-25,Delivered,False,,,,,,,1,8.0,9.0,,10,October,Wednesday,Premium (₹2-3K),,False,True,False,True
ORD641600,2025-02-16,Footwear,2348,Delhi,Metro,WH_Delhi,Prepaid,2025-02-18,2025-02-22,Delivered,False,,,,,,,2,4.0,6.0,,2,February,Sunday,Premium (₹2-3K),,True,False,False,True
ORD216897,2024-12-12,Bottoms,1247,Nagpur,Tier2,WH_Mumbai,Prepaid,2024-12-15,2024-12-23,Delivered,False,,,,,,,3,8.0,11.0,,12,December,Thursday,Mid (₹1-2K),,False,False,False,False
ORD284944,2024-11-27,Dresses,3145,Rajkot,Tier3,WH_Bangalore,Prepaid,2024-11-30,2024-12-10,Delivered,False,,,,,,,3,10.0,13.0,,11,November,Wednesday,Luxury (>₹3K),,False,False,False,True
ORD192138,2025-01-14,Footwear,2708,Visakhapatnam,Tier2,WH_Kolkata,COD,2025-01-16,2025-01-20,Delivered,False,,,,,,,2,4.0,6.0,,1,January,Tuesday,Premium (₹2-3K),,False,True,False,True
ORD560565,2025-02-16,Footwear,1793,Indore,Tier2,WH_Mumbai,COD,2025-02-19,2025-02-26,Delivered,False,,,,,,,3,7.0,10.0,,2,February,Sunday,Mid (₹1-2K),,False,True,False,False
ORD230770,2024-10-23,Accessories,1441,Hyderabad,Metro,WH_Hyderabad,COD,2024-10-25,2024-10-29,Delivered,False,,,,,,,2,4.0,6.0,,10,October,Wednesday,Mid (₹1-2K),,True,True,False,False
ORD628981,2024-10-30,Tops,1006,Visakhapatnam,Tier2,WH_Kolkata,Prepaid,2024-11-01,2024-11-07,Delivered,False,,,,,,,2,6.0,8.0,,10,October,Wednesday,Mid (₹1-2K),,False,False,False,False
ORD835744,2025-01-28,Accessories,989,Pune,Metro,WH_Kolkata,COD,2025-01-29,2025-02-03,Delivered,False,,,,,,,1,5.0,6.0,,1,January,Tuesday,Budget (<₹1K),,True,True,False,False
ORD399146,2024-10-17,Tops,1660,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-19,2024-10-22,Delivered,False,,,,,,,2,3.0,5.0,,10,October,Thursday,Mid (₹1-2K),,True,False,False,False
ORD457345,2024-11-02,Dresses,1403,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-03,2024-11-06,Delivered,False,,,,,,,1,3.0,4.0,,11,November,Saturday,Mid (₹1-2K),,True,False,False,False
ORD977240,2024-11-05,Bottoms,2232,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-06,2024-11-10,Delivered,False,,,,,,,1,4.0,5.0,,11,November,Tuesday,Premium (₹2-3K),,True,False,False,True
ORD187540,2025-02-28,Bottoms,2437,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-03,2025-03-09,Delivered,False,,,,,,,3,6.0,9.0,,2,February,Friday,Premium (₹2-3K),,True,False,False,True
ORD128063,2024-11-23,Footwear,3473,Guwahati,Tier3,WH_Hyderabad,COD,2024-11-24,2024-12-02,Delivered,False,,,,,,,1,8.0,9.0,,11,November,Saturday,Luxury (>₹3K),,False,True,False,True
ORD858044,2025-01-15,Tops,1933,Kolkata,Metro,WH_Kolkata,COD,2025-01-17,2025-01-22,Delivered,False,,,,,,,2,5.0,7.0,,1,January,Wednesday,Mid (₹1-2K),,True,True,False,False
ORD577853,2025-02-16,Accessories,867,Visakhapatnam,Tier2,WH_Mumbai,Prepaid,2025-02-19,2025-02-28,Delivered,False,,,,,,,3,9.0,12.0,,2,February,Sunday,Budget (<₹1K),,False,False,False,False
ORD408279,2024-12-01,Tops,737,Bangalore,Metro,WH_Bangalore,COD,2024-12-02,2024-12-09,Delivered,False,,,,,,,1,7.0,8.0,,12,December,Sunday,Budget (<₹1K),,True,True,False,False
ORD942138,2025-03-03,Dresses,3453,Nagpur,Tier2,WH_Hyderabad,Prepaid,2025-03-06,2025-03-13,Delivered,False,,,,,,,3,7.0,10.0,,3,March,Monday,Luxury (>₹3K),,False,False,False,True
ORD868022,2025-03-01,Bottoms,1395,Visakhapatnam,Tier2,WH_Delhi,Prepaid,2025-03-03,2025-03-11,Delivered,False,,,,,,,2,8.0,10.0,,3,March,Saturday,Mid (₹1-2K),,False,False,False,False
ORD874260,2025-02-20,Tops,1371,Chennai,Metro,WH_Bangalore,COD,2025-02-23,2025-02-28,Delivered,False,,,,,,,3,5.0,8.0,,2,February,Thursday,Mid (₹1-2K),,True,True,False,False
ORD598939,2025-01-04,Bottoms,2634,Visakhapatnam,Tier2,WH_Kolkata,Prepaid,2025-01-07,2025-01-15,Delivered,False,,,,,,,3,8.0,11.0,,1,January,Saturday,Premium (₹2-3K),,False,False,False,True
ORD600513,2025-01-17,Accessories,1250,Kochi,Tier2,WH_Kolkata,Prepaid,2025-01-18,2025-01-24,Delivered,False,,,,,,,1,6.0,7.0,,1,January,Friday,Mid (₹1-2K),,False,False,False,False
ORD280387,2024-12-19,Footwear,1829,Jaipur,Tier2,WH_Mumbai,Prepaid,2024-12-22,2024-12-29,Delivered,False,,,,,,,3,7.0,10.0,,12,December,Thursday,Mid (₹1-2K),,False,False,False,False
ORD835710,2024-11-17,Accessories,325,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-20,2024-11-23,Delivered,False,,,,,,,3,3.0,6.0,,11,November,Sunday,Budget (<₹1K),,True,False,False,False
ORD951047,2024-10-28,Tops,1122,Pune,Metro,WH_Bangalore,Prepaid,2024-10-30,2024-11-03,Delivered,False,,,,,,,2,4.0,6.0,,10,October,Monday,Mid (₹1-2K),,True,False,False,False
ORD889551,2024-12-23,Dresses,2875,Kochi,Tier2,WH_Hyderabad,Prepaid,2024-12-25,2024-12-29,Delivered,False,,,,,,,2,4.0,6.0,,12,December,Monday,Premium (₹2-3K),,False,False,False,True
ORD547901,2024-10-22,Dresses,2251,Coimbatore,Tier2,WH_Hyderabad,Prepaid,2024-10-23,2024-10-27,Delivered,False,,,,,,,1,4.0,5.0,,10,October,Tuesday,Premium (₹2-3K),,False,False,False,True
ORD619397,2024-10-03,Footwear,1493,Kochi,Tier2,WH_Bangalore,COD,2024-10-05,2024-10-14,Delivered,False,,,,,,,2,9.0,11.0,,10,October,Thursday,Mid (₹1-2K),,False,True,False,False
ORD261872,2024-12-11,Tops,1271,Raipur,Tier3,WH_Kolkata,COD,2024-12-14,2024-12-20,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Wednesday,Mid (₹1-2K),,False,True,False,False
ORD952829,2024-11-06,Accessories,502,Pune,Metro,WH_Mumbai,COD,2024-11-09,2024-11-15,Delivered,False,,,,,,,3,6.0,9.0,,11,November,Wednesday,Budget (<₹1K),,True,True,False,False
ORD345593,2024-11-03,Dresses,3788,Nagpur,Tier2,WH_Delhi,Prepaid,2024-11-05,2024-11-10,Delivered,False,,,,,,,2,5.0,7.0,,11,November,Sunday,Luxury (>₹3K),,False,False,False,True
ORD718018,2024-10-27,Accessories,995,Mumbai,Metro,WH_Mumbai,COD,2024-10-29,2024-11-02,Delivered,False,,,,,,,2,4.0,6.0,,10,October,Sunday,Budget (<₹1K),,True,True,False,False
ORD339270,2025-03-27,Bottoms,2460,Ranchi,Tier3,WH_Mumbai,Prepaid,2025-03-29,2025-04-09,Delivered,False,,,,,,,2,11.0,13.0,,3,March,Thursday,Premium (₹2-3K),,False,False,False,True
ORD673038,2024-10-24,Tops,954,Delhi,Metro,WH_Delhi,Prepaid,2024-10-25,2024-10-29,Delivered,False,,,,,,,1,4.0,5.0,,10,October,Thursday,Budget (<₹1K),,True,False,False,False
ORD644583,2024-12-08,Tops,947,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-09,2024-12-14,Delivered,False,,,,,,,1,5.0,6.0,,12,December,Sunday,Budget (<₹1K),,True,False,False,False
ORD984096,2025-01-15,Bottoms,1116,Pune,Metro,WH_Delhi,Prepaid,2025-01-16,2025-01-20,Delivered,False,,,,,,,1,4.0,5.0,,1,January,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD386928,2025-01-31,Dresses,2864,Pune,Metro,WH_Delhi,Prepaid,2025-02-03,2025-02-10,Delivered,False,,,,,,,3,7.0,10.0,,1,January,Friday,Premium (₹2-3K),,True,False,False,True
ORD708747,2024-11-06,Footwear,3464,Visakhapatnam,Tier2,WH_Delhi,COD,2024-11-07,2024-11-12,Delivered,False,,,,,,,1,5.0,6.0,,11,November,Wednesday,Luxury (>₹3K),,False,True,False,True
